practice_code,year,covid_year,sat_start,sat_end,register,list_size,copd_prevalence,lat,lon,n_lsoas,n_unique_lsoas,wy_patients,total_wy_patients,image_path,image_std,elevation_lsoa_weighted,ndvi_lsoa_weighted,evi_lsoa_weighted,no2_lsoa_weighted,pm25_lsoa_weighted,lst_lsoa_weighted,pop_lsoa_weighted
B83659,2021-22,0,2021-04-01,2022-03-31,65.0,3506,1.85,53.7908658758722,-1.7805659493206027,133.0,133,2723.0,2723,/content/drive/MyDrive/wy_images/B83659_2021_22.png,30.4495700811091,170.7,0.5167,0.444783465869915,115.41,0.1577161814,4.8,32.74
B83659,2022-23,0,2022-04-01,2023-03-31,71.0,3564,1.99,53.7908658758722,-1.7805659493206027,133.0,133,2723.0,2723,/content/drive/MyDrive/wy_images/B83659_2022_23.png,33.1732053098722,170.7,0.5281,0.4002923971500804,103.1,0.148474746,0.59,32.87
B83659,2023-24,0,2023-04-01,2024-03-31,80.0,3749,2.13,53.7908658758722,-1.7805659493206027,133.0,133,2723.0,2723,/content/drive/MyDrive/wy_images/B83659_2023_24.png,32.09384570499309,170.7,0.5585,0.411708834750632,103.53,0.1730060954,5.11,32.58
B83661,2019-20,0,2019-04-01,2020-03-31,46.0,2908,1.58,53.79861377010724,-1.7234355227882034,111.0,111,2984.0,2984,/content/drive/MyDrive/wy_images/B83661_2019_20.png,24.91416856940087,177.6,0.5239,0.4164993334865548,101.91,0.1676870822999999,2.94,38.28
B83661,2020-21,1,2020-04-01,2021-03-31,45.0,2946,1.53,53.79861377010724,-1.7234355227882034,111.0,111,2984.0,2984,/content/drive/MyDrive/wy_images/B83661_2020_21.png,25.9967559951798,177.6,0.4738,0.3477253918639393,93.42,0.1750433494,-7.0,37.79
B83661,2021-22,0,2021-04-01,2022-03-31,45.0,2971,1.51,53.79861377010724,-1.7234355227882034,111.0,111,2984.0,2984,/content/drive/MyDrive/wy_images/B83661_2021_22.png,25.48284334434433,177.6,0.4428,0.3849114088715238,116.5,0.1609458818,5.08,38.04
B83661,2022-23,0,2022-04-01,2023-03-31,39.0,2995,1.3,53.79861377010724,-1.7234355227882034,111.0,111,2984.0,2984,/content/drive/MyDrive/wy_images/B83661_2022_23.png,26.115327184959664,177.6,0.4361,0.3439443851988049,105.21,0.1428411272,1.24,37.96
B83661,2023-24,0,2023-04-01,2024-03-31,38.0,2977,1.28,53.79861377010724,-1.7234355227882034,111.0,111,2984.0,2984,/content/drive/MyDrive/wy_images/B83661_2023_24.png,25.74664039615476,177.6,0.4983,0.3783221788094691,104.35,0.1765688361,3.26,37.93
B84001,2019-20,0,2019-04-01,2020-03-31,334.0,10013,3.34,53.70835034380848,-1.9151350773322828,99.0,99,10151.0,10151,/content/drive/MyDrive/wy_images/B84001_2019_20.png,24.92064586181661,157.8,0.589,0.4626239439209376,97.06,0.1655722899,3.47,13.27
B84001,2020-21,1,2020-04-01,2021-03-31,319.0,10183,3.13,53.70835034380848,-1.9151350773322828,99.0,99,10151.0,10151,/content/drive/MyDrive/wy_images/B84001_2020_21.png,28.44992929743496,157.8,0.6023,0.4164809790852677,92.67,0.1776757405,-2.21,13.14
B84001,2021-22,0,2021-04-01,2022-03-31,311.0,10188,3.05,53.70835034380848,-1.9151350773322828,99.0,99,10151.0,10151,/content/drive/MyDrive/wy_images/B84001_2021_22.png,26.86689703127725,157.8,0.5835,0.4407087887841875,108.6,0.14944262,3.98,13.06
B84001,2022-23,0,2022-04-01,2023-03-31,307.0,10168,3.02,53.70835034380848,-1.9151350773322828,99.0,99,10151.0,10151,/content/drive/MyDrive/wy_images/B84001_2022_23.png,29.265071614398376,157.8,0.5955,0.4306322224775913,99.14,0.1427772851,-0.14,13.08
B84001,2023-24,0,2023-04-01,2024-03-31,295.0,10210,2.89,53.70835034380848,-1.9151350773322828,99.0,99,10151.0,10151,/content/drive/MyDrive/wy_images/B84001_2023_24.png,28.60801581319464,157.8,0.6235,0.4318436129625373,101.75,0.1670885898,5.04,13.09
B84003,2019-20,0,2019-04-01,2020-03-31,198.0,8529,2.32,53.70613689202575,-1.782631952699356,49.0,49,8076.0,8076,/content/drive/MyDrive/wy_images/B84003_2019_20.png,24.37672327408601,110.0,0.6483,0.4689929211675477,105.41,0.16627751,3.06,9.93
B84003,2020-21,1,2020-04-01,2021-03-31,201.0,8285,2.43,53.70613689202575,-1.782631952699356,49.0,49,8076.0,8076,/content/drive/MyDrive/wy_images/B84003_2020_21.png,25.512725115460107,110.0,0.6723,0.4704612732705125,97.32,0.1644578738,-4.81,10.05
B84003,2021-22,0,2021-04-01,2022-03-31,191.0,8175,2.34,53.70613689202575,-1.782631952699356,49.0,49,8076.0,8076,/content/drive/MyDrive/wy_images/B84003_2021_22.png,21.6626782733254,110.0,0.6302,0.4958637646518041,114.99,0.1608737213,2.41,10.0
B84003,2022-23,0,2022-04-01,2023-03-31,186.0,8084,2.3,53.70613689202575,-1.782631952699356,49.0,49,8076.0,8076,/content/drive/MyDrive/wy_images/B84003_2022_23.png,23.78534777768522,110.0,0.6199,0.4223543874971271,103.4,0.145043,0.02,10.09
B84003,2023-24,0,2023-04-01,2024-03-31,205.0,7979,2.57,53.70613689202575,-1.782631952699356,49.0,49,8076.0,8076,/content/drive/MyDrive/wy_images/B84003_2023_24.png,23.126698043916992,110.0,0.6629,0.4493720661916801,105.83,0.1622606074,5.94,10.11
B84004,2019-20,0,2019-04-01,2020-03-31,327.0,18814,1.74,53.73806732290659,-1.9924251821992909,38.0,38,18606.0,18606,/content/drive/MyDrive/wy_images/B84004_2019_20.png,16.27597553260672,217.8,0.6938,0.472149878188922,93.95,0.1686476943,3.02,5.55
B84004,2020-21,1,2020-04-01,2021-03-31,322.0,18763,1.72,53.73806732290659,-1.9924251821992909,38.0,38,18606.0,18606,/content/drive/MyDrive/wy_images/B84004_2020_21.png,19.54544158837913,217.8,0.6823,0.4258784325442427,89.38,0.1781424791,-3.28,5.53
B84004,2021-22,0,2021-04-01,2022-03-31,319.0,18642,1.71,53.73806732290659,-1.9924251821992909,38.0,38,18606.0,18606,/content/drive/MyDrive/wy_images/B84004_2021_22.png,17.001772280776954,217.8,0.7017,0.4995162905079292,104.15,0.1528527951,2.46,5.49
B84004,2022-23,0,2022-04-01,2023-03-31,324.0,18613,1.74,53.73806732290659,-1.9924251821992909,38.0,38,18606.0,18606,/content/drive/MyDrive/wy_images/B84004_2022_23.png,19.063359348202013,217.8,0.6925,0.450877127097219,94.49,0.1324791577,-0.42,5.46
B84004,2023-24,0,2023-04-01,2024-03-31,318.0,18466,1.72,53.73806732290659,-1.9924251821992909,38.0,38,18606.0,18606,/content/drive/MyDrive/wy_images/B84004_2023_24.png,18.62374065614311,217.8,0.7449,0.4669372282233969,98.07,0.1664629816,5.87,5.49
B84005,2019-20,0,2019-04-01,2020-03-31,187.0,10486,1.78,53.71133894535293,-1.8666800196646656,112.0,112,9662.0,9662,/content/drive/MyDrive/wy_images/B84005_2019_20.png,16.752568869093295,157.1,0.5409,0.4297328568145254,100.97,0.1645168403,4.26,16.78
B84005,2020-21,1,2020-04-01,2021-03-31,191.0,10466,1.82,53.71133894535293,-1.8666800196646656,112.0,112,9662.0,9662,/content/drive/MyDrive/wy_images/B84005_2020_21.png,18.2803409160746,157.1,0.5599,0.4065145391863939,94.29,0.1709619182,-2.83,16.67
B84005,2021-22,0,2021-04-01,2022-03-31,196.0,10310,1.9,53.71133894535293,-1.8666800196646656,112.0,112,9662.0,9662,/content/drive/MyDrive/wy_images/B84005_2021_22.png,17.682747103818322,157.1,0.542,0.4401030935417145,111.25,0.1508830153,4.87,16.67
B84005,2022-23,0,2022-04-01,2023-03-31,214.0,9832,2.18,53.71133894535293,-1.8666800196646656,112.0,112,9662.0,9662,/content/drive/MyDrive/wy_images/B84005_2022_23.png,20.23143136178753,157.1,0.5373,0.4005310043668122,101.33,0.150502557,0.69,16.72
B84006,2019-20,0,2019-04-01,2020-03-31,457.0,13627,3.35,53.71755531231094,-2.1026002866001208,24.0,24,13224.0,13224,/content/drive/MyDrive/wy_images/B84006_2019_20.png,19.588942268301626,224.9,0.6001,0.4315132337393703,94.28,0.1654045807,1.85,5.57
B84006,2020-21,1,2020-04-01,2021-03-31,457.0,13607,3.36,53.71755531231094,-2.1026002866001208,24.0,24,13224.0,13224,/content/drive/MyDrive/wy_images/B84006_2020_21.png,21.87438418673284,224.9,0.5629,0.3882335555044817,88.88,0.157836586,-1.71,5.53
B84006,2021-22,0,2021-04-01,2022-03-31,459.0,13394,3.43,53.71755531231094,-2.1026002866001208,24.0,24,13224.0,13224,/content/drive/MyDrive/wy_images/B84006_2021_22.png,19.72847621908326,224.9,0.5789,0.4751967088025741,104.04,0.1542660491,-1.14,5.53
B84006,2022-23,0,2022-04-01,2023-03-31,444.0,13275,3.34,53.71755531231094,-2.1026002866001208,24.0,24,13224.0,13224,/content/drive/MyDrive/wy_images/B84006_2022_23.png,23.29015142859156,224.9,0.578,0.4034493541714548,95.06,0.1252552466,-1.03,5.52
B84006,2023-24,0,2023-04-01,2024-03-31,433.0,13389,3.23,53.71755531231094,-2.1026002866001208,24.0,24,13224.0,13224,/content/drive/MyDrive/wy_images/B84006_2023_24.png,23.1349521955462,224.9,0.6262,0.4034309997701678,98.69,0.1554472133,4.71,5.53
B84007,2019-20,0,2019-04-01,2020-03-31,157.0,10628,1.48,53.6786028906621,-1.9382782711123776,38.0,38,10527.0,10527,/content/drive/MyDrive/wy_images/B84007_2019_20.png,16.713694308699527,218.5,0.6513,0.4397910687198345,96.58,0.1705430245999999,2.27,4.71
B84007,2020-21,1,2020-04-01,2021-03-31,158.0,10553,1.5,53.6786028906621,-1.9382782711123776,38.0,38,10527.0,10527,/content/drive/MyDrive/wy_images/B84007_2020_21.png,19.03391205894654,218.5,0.6575,0.4076341576649046,92.52,0.17315096,-1.07,4.72
B84007,2021-22,0,2021-04-01,2022-03-31,153.0,10421,1.47,53.6786028906621,-1.9382782711123776,38.0,38,10527.0,10527,/content/drive/MyDrive/wy_images/B84007_2021_22.png,17.493375397035713,218.5,0.6794,0.4901555458515284,107.13,0.1551189337,2.49,4.81
B84007,2022-23,0,2022-04-01,2023-03-31,170.0,10529,1.61,53.6786028906621,-1.9382782711123776,38.0,38,10527.0,10527,/content/drive/MyDrive/wy_images/B84007_2022_23.png,20.985843054473747,218.5,0.6692,0.4312929809239255,99.5,0.1405200125,-0.49,4.84
B84007,2023-24,0,2023-04-01,2024-03-31,177.0,10602,1.67,53.6786028906621,-1.9382782711123776,38.0,38,10527.0,10527,/content/drive/MyDrive/wy_images/B84007_2023_24.png,20.531848255724487,218.5,0.7354,0.4683505171225006,102.33,0.1585185005,5.08,4.8
B84008,2019-20,0,2019-04-01,2020-03-31,243.0,15547,1.56,53.733802156112496,-1.811553566736816,37.0,37,15681.0,15681,/content/drive/MyDrive/wy_images/B84008_2019_20.png,18.2774970667202,182.5,0.6837,0.4779131601930591,103.92,0.1632610994,2.44,6.83
B84008,2020-21,1,2020-04-01,2021-03-31,231.0,15528,1.49,53.733802156112496,-1.811553566736816,37.0,37,15681.0,15681,/content/drive/MyDrive/wy_images/B84008_2020_21.png,20.82322091646144,182.5,0.7017,0.469690388416456,96.28,0.1642079732,-5.13,6.85
B84008,2021-22,0,2021-04-01,2022-03-31,235.0,15563,1.51,53.733802156112496,-1.811553566736816,37.0,37,15681.0,15681,/content/drive/MyDrive/wy_images/B84008_2021_22.png,18.267939548454244,182.5,0.6773,0.5012966674327741,112.91,0.1533159091,4.09,6.9
B84008,2022-23,0,2022-04-01,2023-03-31,226.0,15683,1.44,53.733802156112496,-1.811553566736816,37.0,37,15681.0,15681,/content/drive/MyDrive/wy_images/B84008_2022_23.png,20.446945878544785,182.5,0.6563,0.4291088071707653,101.7,0.1416110257999999,-0.47,6.88
B84008,2023-24,0,2023-04-01,2024-03-31,223.0,15868,1.41,53.733802156112496,-1.811553566736816,37.0,37,15681.0,15681,/content/drive/MyDrive/wy_images/B84008_2023_24.png,21.814453917692788,182.5,0.7266,0.4729941806481268,103.43,0.1616160885999999,4.86,6.93
B84009,2019-20,0,2019-04-01,2020-03-31,271.0,11368,2.38,53.67903242984138,-1.8679061992330488,39.0,39,11474.0,11474,/content/drive/MyDrive/wy_images/B84009_2019_20.png,19.698301627084778,164.9,0.5833,0.4491701677775224,101.3,0.1702787835,3.42,7.43
B84009,2020-21,1,2020-04-01,2021-03-31,285.0,11429,2.49,53.67903242984138,-1.8679061992330488,39.0,39,11474.0,11474,/content/drive/MyDrive/wy_images/B84009_2020_21.png,22.815659270078303,164.9,0.6079,0.4287784279475982,94.63,0.1645436327999999,0.27,7.42
B84009,2021-22,0,2021-04-01,2022-03-31,271.0,11423,2.37,53.67903242984138,-1.8679061992330488,39.0,39,11474.0,11474,/content/drive/MyDrive/wy_images/B84009_2021_22.png,21.204227002574733,164.9,0.5997,0.4610454654102505,110.64,0.1632025635,2.44,7.44
B84009,2022-23,0,2022-04-01,2023-03-31,256.0,11537,2.22,53.67903242984138,-1.8679061992330488,39.0,39,11474.0,11474,/content/drive/MyDrive/wy_images/B84009_2022_23.png,22.126974474584564,164.9,0.5972,0.4222075522868306,101.46,0.149982942,1.0,7.45
B84009,2023-24,0,2023-04-01,2024-03-31,267.0,11535,2.31,53.67903242984138,-1.8679061992330488,39.0,39,11474.0,11474,/content/drive/MyDrive/wy_images/B84009_2023_24.png,23.463111340117383,164.9,0.633,0.4227214755228683,104.1,0.1595922852,5.33,7.44
B84010,2019-20,0,2019-04-01,2020-03-31,322.0,10461,3.08,53.75257288394784,-1.8875359058072991,139.0,139,10659.0,10659,/content/drive/MyDrive/wy_images/B84010_2019_20.png,20.23135872159612,259.4,0.606,0.4640555872213284,97.62,0.1628223214999999,2.52,14.57
B84010,2020-21,1,2020-04-01,2021-03-31,328.0,10524,3.12,53.75257288394784,-1.8875359058072991,139.0,139,10659.0,10659,/content/drive/MyDrive/wy_images/B84010_2020_21.png,23.362705205483262,259.4,0.6341,0.430834120891749,90.71,0.1705163094,-5.41,14.61
B84010,2021-22,0,2021-04-01,2022-03-31,323.0,10657,3.03,53.75257288394784,-1.8875359058072991,139.0,139,10659.0,10659,/content/drive/MyDrive/wy_images/B84010_2021_22.png,21.650409629390246,259.4,0.6299,0.4923397196046886,107.58,0.1383887842999999,4.39,14.66
B84010,2022-23,0,2022-04-01,2023-03-31,309.0,10699,2.89,53.75257288394784,-1.8875359058072991,139.0,139,10659.0,10659,/content/drive/MyDrive/wy_images/B84010_2022_23.png,23.036427098632657,259.4,0.6039,0.4308891840956102,99.74,0.1465982199,-0.01,14.64
B84010,2023-24,0,2023-04-01,2024-03-31,303.0,10552,2.87,53.75257288394784,-1.8875359058072991,139.0,139,10659.0,10659,/content/drive/MyDrive/wy_images/B84010_2023_24.png,23.11643178285576,259.4,0.6673,0.4584024316249138,99.99,0.1597083269999999,5.97,14.56
B84011,2019-20,0,2019-04-01,2020-03-31,245.0,11629,2.11,53.70469754011638,-1.783718462352319,93.0,93,11342.0,11342,/content/drive/MyDrive/wy_images/B84011_2019_20.png,24.16667819487055,114.0,0.6492,0.4695068444035854,105.36,0.166373939,3.08,9.95
B84011,2020-21,1,2020-04-01,2021-03-31,267.0,11562,2.31,53.70469754011638,-1.783718462352319,93.0,93,11342.0,11342,/content/drive/MyDrive/wy_images/B84011_2020_21.png,25.472748394514003,114.0,0.6754,0.4706815260859572,97.25,0.1647453237,-4.6,9.95
B84011,2021-22,0,2021-04-01,2022-03-31,253.0,11488,2.2,53.70469754011638,-1.783718462352319,93.0,93,11342.0,11342,/content/drive/MyDrive/wy_images/B84011_2021_22.png,22.3313766289812,114.0,0.6325,0.4934593380831993,114.98,0.1613565968,2.37,9.82
B84011,2022-23,0,2022-04-01,2023-03-31,242.0,11367,2.13,53.70469754011638,-1.783718462352319,93.0,93,11342.0,11342,/content/drive/MyDrive/wy_images/B84011_2022_23.png,24.58465526701529,114.0,0.6212,0.4213632498276258,103.5,0.1460755376,0.06,9.84
B84011,2023-24,0,2023-04-01,2024-03-31,240.0,11181,2.15,53.70469754011638,-1.783718462352319,93.0,93,11342.0,11342,/content/drive/MyDrive/wy_images/B84011_2023_24.png,23.77234626827073,114.0,0.6596,0.4451689082969432,105.73,0.1627571465999999,5.92,9.84
B84012,2019-20,0,2019-04-01,2020-03-31,311.0,19654,1.58,53.72205166312406,-1.8780450738763028,125.0,125,19289.0,19289,/content/drive/MyDrive/wy_images/B84012_2019_20.png,31.956382832622605,211.3,0.5352,0.4319353849689726,99.68,0.1625054218,4.2,24.25
B84012,2020-21,1,2020-04-01,2021-03-31,301.0,19526,1.54,53.72205166312406,-1.8780450738763028,125.0,125,19289.0,19289,/content/drive/MyDrive/wy_images/B84012_2020_21.png,33.50125587716747,211.3,0.5513,0.4001088531372098,93.66,0.1738722573,-3.11,24.3
B84012,2021-22,0,2021-04-01,2022-03-31,294.0,19652,1.5,53.72205166312406,-1.8780450738763028,125.0,125,19289.0,19289,/content/drive/MyDrive/wy_images/B84012_2021_22.png,34.80045709876106,211.3,0.5282,0.4283379223167088,110.59,0.1475847484,5.12,24.43
B84012,2022-23,0,2022-04-01,2023-03-31,295.0,19690,1.5,53.72205166312406,-1.8780450738763028,125.0,125,19289.0,19289,/content/drive/MyDrive/wy_images/B84012_2022_23.png,35.039882038777854,211.3,0.5246,0.3994664490921627,100.95,0.1495939215999999,0.32,24.45
B84012,2023-24,0,2023-04-01,2024-03-31,509.0,28970,1.76,53.72205166312406,-1.8780450738763028,125.0,125,19289.0,19289,/content/drive/MyDrive/wy_images/B84012_2023_24.png,33.10037053380085,211.3,0.5641,0.3991911330728568,102.37,0.1668279864,3.98,22.11
B84013,2019-20,0,2019-04-01,2020-03-31,254.0,8919,2.85,53.73167760447591,-1.8965168874172185,84.0,84,8758.0,8758,/content/drive/MyDrive/wy_images/B84013_2019_20.png,16.30310266810812,239.0,0.5473,0.4465087795908985,97.7,0.1620566365,3.57,15.99
B84013,2020-21,1,2020-04-01,2021-03-31,255.0,8838,2.89,53.73167760447591,-1.8965168874172185,84.0,84,8758.0,8758,/content/drive/MyDrive/wy_images/B84013_2020_21.png,19.461791504341264,239.0,0.569,0.4034860629740289,92.04,0.175070908,-3.53,15.91
B84013,2021-22,0,2021-04-01,2022-03-31,243.0,8819,2.76,53.73167760447591,-1.8965168874172185,84.0,84,8758.0,8758,/content/drive/MyDrive/wy_images/B84013_2021_22.png,17.518062990990515,239.0,0.5515,0.4376986669731096,108.88,0.1432292831,4.53,15.97
B84013,2022-23,0,2022-04-01,2023-03-31,254.0,8820,2.88,53.73167760447591,-1.8965168874172185,84.0,84,8758.0,8758,/content/drive/MyDrive/wy_images/B84013_2022_23.png,19.86566691648483,239.0,0.5443,0.4100752930360837,99.97,0.147242289,-0.12,16.01
B84013,2023-24,0,2023-04-01,2024-03-31,250.0,8992,2.78,53.73167760447591,-1.8965168874172185,84.0,84,8758.0,8758,/content/drive/MyDrive/wy_images/B84013_2023_24.png,19.275161658740043,239.0,0.5863,0.4193993288899104,101.24,0.165311202,5.21,16.05
B84014,2019-20,0,2019-04-01,2020-03-31,97.0,4787,2.03,53.68855674876848,-1.7904064985221673,54.0,54,5075.0,5075,/content/drive/MyDrive/wy_images/B84014_2019_20.png,16.717538755078895,134.6,0.6488,0.46879102275339,105.36,0.1680534198,2.76,11.26
B84014,2020-21,1,2020-04-01,2021-03-31,96.0,4732,2.03,53.68855674876848,-1.7904064985221673,54.0,54,5075.0,5075,/content/drive/MyDrive/wy_images/B84014_2020_21.png,18.072214706626102,134.6,0.6935,0.4685524155366582,96.73,0.1672393989999999,-3.27,11.22
B84014,2021-22,0,2021-04-01,2022-03-31,94.0,4899,1.92,53.68855674876848,-1.7904064985221673,54.0,54,5075.0,5075,/content/drive/MyDrive/wy_images/B84014_2021_22.png,16.330227754284614,134.6,0.6285,0.4655239393242932,115.48,0.166378555,1.13,11.14
B84014,2022-23,0,2022-04-01,2023-03-31,99.0,5079,1.95,53.68855674876848,-1.7904064985221673,54.0,54,5075.0,5075,/content/drive/MyDrive/wy_images/B84014_2022_23.png,19.332631989905806,134.6,0.6053,0.4017056860491841,104.82,0.1545590199999999,0.71,11.04
B84014,2023-24,0,2023-04-01,2024-03-31,94.0,5186,1.81,53.68855674876848,-1.7904064985221673,54.0,54,5075.0,5075,/content/drive/MyDrive/wy_images/B84014_2023_24.png,18.958181483719788,134.6,0.5912,0.3866183681912204,105.44,0.1660930676,5.85,10.85
B84016,2019-20,0,2019-04-01,2020-03-31,278.0,10377,2.68,53.68634342886198,-1.8383152186373304,146.0,146,10817.0,10817,/content/drive/MyDrive/wy_images/B84016_2019_20.png,27.400322730140942,131.0,0.5008,0.4812720156285911,103.69,0.1709291282,3.93,8.45
B84016,2020-21,1,2020-04-01,2021-03-31,276.0,10518,2.62,53.68634342886198,-1.8383152186373304,146.0,146,10817.0,10817,/content/drive/MyDrive/wy_images/B84016_2020_21.png,30.22678100178431,131.0,0.5182,0.3988240450471156,95.55,0.1593860694,-1.8,8.48
B84016,2021-22,0,2021-04-01,2022-03-31,271.0,10628,2.55,53.68634342886198,-1.8383152186373304,146.0,146,10817.0,10817,/content/drive/MyDrive/wy_images/B84016_2021_22.png,30.075647063555977,131.0,0.5038,0.4371847437370719,113.23,0.1649487017,2.07,8.45
B84016,2022-23,0,2022-04-01,2023-03-31,286.0,10937,2.61,53.68634342886198,-1.8383152186373304,146.0,146,10817.0,10817,/content/drive/MyDrive/wy_images/B84016_2022_23.png,32.38973364329778,131.0,0.5229,0.4177107239715008,103.33,0.1556607348,1.4,8.52
B84016,2023-24,0,2023-04-01,2024-03-31,287.0,11057,2.6,53.68634342886198,-1.8383152186373304,146.0,146,10817.0,10817,/content/drive/MyDrive/wy_images/B84016_2023_24.png,30.9307363490345,131.0,0.5413,0.3760462330498736,104.46,0.1663227272,4.61,8.59
B84019,2019-20,0,2019-04-01,2020-03-31,255.0,15278,1.67,53.71781054388308,-1.876847250368913,134.0,134,14231.0,14231,/content/drive/MyDrive/wy_images/B84019_2019_20.png,24.383731427389577,183.8,0.5135,0.4184081912204091,100.06,0.1636165171,4.48,22.96
B84019,2020-21,1,2020-04-01,2021-03-31,251.0,15366,1.63,53.71781054388308,-1.876847250368913,134.0,134,14231.0,14231,/content/drive/MyDrive/wy_images/B84019_2020_21.png,25.678323651537017,183.8,0.5293,0.3974841737531602,93.61,0.1744386869,-3.05,23.07
B84019,2021-22,0,2021-04-01,2022-03-31,228.0,15516,1.47,53.71781054388308,-1.876847250368913,134.0,134,14231.0,14231,/content/drive/MyDrive/wy_images/B84019_2021_22.png,26.80368280993233,183.8,0.5067,0.4264290645828545,111.12,0.1485300545,5.36,22.97
B84019,2022-23,0,2022-04-01,2023-03-31,225.0,15703,1.43,53.71781054388308,-1.876847250368913,134.0,134,14231.0,14231,/content/drive/MyDrive/wy_images/B84019_2022_23.png,27.598614345144068,183.8,0.5085,0.3934462054700069,101.34,0.1506568404,0.68,22.88
B84019,2023-24,0,2023-04-01,2024-03-31,237.0,16606,1.43,53.71781054388308,-1.876847250368913,134.0,134,14231.0,14231,/content/drive/MyDrive/wy_images/B84019_2023_24.png,26.73681166414517,183.8,0.5419,0.3886924155366582,102.56,0.1670718246,3.7,22.75
B84021,2019-20,0,2019-04-01,2020-03-31,206.0,8405,2.45,53.716214456030585,-1.8873320982504924,100.0,100,8631.0,8631,/content/drive/MyDrive/wy_images/B84021_2019_20.png,21.99592546533883,183.1,0.5182,0.4276588094690876,98.99,0.1630698745,4.37,22.68
B84021,2020-21,1,2020-04-01,2021-03-31,218.0,8524,2.56,53.716214456030585,-1.8873320982504924,100.0,100,8631.0,8631,/content/drive/MyDrive/wy_images/B84021_2020_21.png,23.730232123038032,183.1,0.5331,0.3939417743047575,93.37,0.1756778282999999,-2.69,22.76
